id_partido;fecha;hora;categoria;competicion;grupo;estadio;equipo_local;equipo_visitante;goles_local;goles_visitante;amarillas_local;amarillas_visitante;rojas_local;rojas_visitante;arbitro_principal;arbitro_comite;arbitro_principal_clean;tarjetas_total;desviacion_tarjetas;id_territorio;ciudad;barrio;ref_edad;ref_years_arbitrando;ref_years_categoria;ref_rango_oficial;ref_IDP
147412;;;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 6;CAMP DE FUTBOL MPAL. JOAN CORTIELLA-CAN SERRADOR;CASTELLAR, UNIÓ ESPORTIVA A;JUNIOR,C.F. B;3;5;6;2;0;0;LARA MARTÍN, HUGO;Vallès Occidental;LARA MARTÍN, HUGO;8;5.487239597208163;Castell d'Aro, Platja d'Aro i s'Agaró;Castell d'Aro, Platja d'Aro i s'Agaró;Castell d'Aro, Platja d'Aro i s'Agaró;20.0;2.0;2.0;Àrbitre Cursetista 2n any;1.5780734752518168
45867;;;AMATEUR;QUARTA CATALANA;GRUP 10;CAMP DE FUTBOL MPAL. PARC ESPORTIU TENES;LLIÇA D'AMUNT, C.E. A;SANTA AGNES,C.F.  A;2;3;3;4;0;0;GILABERT GARCIA, RAMON;Granollers;GILABERT GARCIA, RAMON;7;1.826779563719862;Lliçà d'Amunt;Lliçà d'Amunt;Lliçà d'Amunt;33.0;18.0;2.0;Àrbitre Sit.Especial;0.59598947632663
45745;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;No especificado;VILASECA C.F. A;PARE MANYANET, A.E. B;0;2;4;2;0;0;BARNILS DELGADO, PAU;Tarragona;BARNILS DELGADO, PAU;6;2.4754461099214846;Desconocido;Desconocido;Desconocido;27.0;13.0;1.0;Àrbitre Lliga Elit;1.0682926990050992
57159;;;AMATEUR;TERCERA CATALANA;GRUP 8;CAMP DE FUTBOL MPAL. DE SANT JORDI DE CERCS;SANT SALVADOR CERCS, CF;CALLUS, C.F. A;0;4;1;1;0;0;ABELLÓ LILLO, SERGI;Baix Llobregat;ABELLÓ LILLO, SERGI;2;-3.173220436280138;Cercs;Cercs;Cercs;25.0;5.0;1.0;Àrbitre 3a Catalana;-0.08634681288405414
133303;;;AMATEUR;TERCERA CATALANA;GRUP 1;CAMP DE FUTBOL MPAL. EL GREGAL;SAULEDA, A.D. A;BASE VILOBI 2015 CLUB FUTBOL A;1;2;5;3;1;0;ARROYO MILLÁN, MARIO;Girona;ARROYO MILLÁN, MARIO;9;3.826779563719862;Desconocido;Desconocido;Desconocido;23.0;8.0;3.0;Àrbitre 3a Catalana;0.26090060614335514
101788;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 33;CAMP DE FUTBOL ZEM CAN ROSÉS (1);RUBI, U.E. B;PENYA BLAUGRANA CASTELLBISBAL A;3;0;6;8;2;3;URBANO GARCIA, POL;Vallès Occidental;URBANO GARCIA, POL;19;15.475446109921485;Roses;Roses;Roses;20.0;6.0;6.0;Àrbitre Cursetista;1.585100539432458
45758;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;CAMP DE FUTBOL MPAL. DE BONAVISTA;RACING CLUB FUTBOL BONAVISTA B;COL.LEGI S.PAU APOSTOL ESP.APA D;1;5;1;3;0;0;LOPEZ LOPEZ, ERIK;Tarragona;LOPEZ LOPEZ, ERIK;4;0.4754461099214846;Tarragona;Tarragona;Tarragona;21.0;3.0;1.0;Àrbitre 3a Catalana;0.7703555657430856
21225;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 31;CAMP DE FUTBOL MPAL. POBLE NOU;PUEBLO NUEVO-2002, C.F. B;ESCOLA DE FUTBOL VILADECAVALLS, C. A;2;6;4;2;0;0;VARGAS CABRERIZO, PABLO;Vallès Occidental;VARGAS CABRERIZO, PABLO;6;2.4754461099214846;Nou de Berguedà, la;La Nou de Berguedà;La Nou de Berguedà;20.0;3.0;3.0;Àrbitre Cursetista;0.061727815076487356
45754;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;CAMP DE FUTBOL MPAL. REDDIS;SANTES CREUS CLUB ESP. B;MAS PELLICER, U.D.C. B;4;0;1;0;0;0;ALFAGEME APORTA, RAÚL;Tarragona;ALFAGEME APORTA, RAÚL;1;-2.5245538900785154;Reus;Reus;Reus;34.0;13.0;12.0;Àrbitre 3a Catalana;-0.525543041379205
45743;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;No especificado;SALOU, U.D. B;MAS PELLICER, U.D.C. B;9;0;0;0;0;0;SAPERAS RODRIGUEZ, ARNAU;Tarragona;SAPERAS RODRIGUEZ, ARNAU;0;-3.5245538900785154;Salou;Salou;Salou;19.0;2.0;0.0;Àrbitre Cursetista;0.22121141542530914
108815;;;AMATEUR;SEGONA CATALANA;GRUP 5;CAMP DE FUTBOL MPAL. D'AGRAMUNT ESCOLA GERARD GATELL;AGRAMUNT ESCOLA GERARD GATELL C.F A;LINYOLA, C.F. A;5;1;1;4;1;2;CONSUEGRA CERVOS, ADRIA;Lleida;CONSUEGRA CERVOS, ADRIA;8;2.826779563719862;Agramunt;Agramunt;Agramunt;22.0;4.0;1.0;Àrbitre 2a Catalana;0.8873928698986107
110526;;;AMATEUR;QUARTA CATALANA;GRUP 11;CAMP DE FUTBOL MPAL. DE ROCAFONDA;ROCAFONDA CLUB FUTBOL A;LA LLANTIA, A.D B;4;3;3;7;0;1;ARDÈVOL MASCARÓ, BIEL;Maresme;ARDÈVOL MASCARÓ, BIEL;11;5.826779563719862;Mataró 7 (Rocafonda);Mataró;Rocafonda;18.0;2.0;2.0;Àrbitre Cursetista 2n any;1.9967278580997174
45759;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;No especificado;VILASECA C.F. A;SALOU, U.D. B;0;1;3;4;0;0;MABROUK EDDAHANI, ACHRAF;Tarragona;MABROUK EDDAHANI, ACHRAF;7;3.4754461099214846;Desconocido;Desconocido;Desconocido;32.0;9.0;8.0;Àrbitre 3a Catalana;-0.280485998889973
118116;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 2;CAMP DE FUTBOL MPAL. DE CASSÀ DE LA SELVA;CASSA, U.D. B;CALDES MALAVELLA, U.E. B;2;4;6;2;0;0;FETTOUCH , HAMZA;Girona;FETTOUCH , HAMZA;8;4.475446109921485;Cassà de la Selva;Cassà de la Selva;Cassà de la Selva;22.0;3.0;1.0;Àrbitre 3a Catalana;0.7944317380887387
45757;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;CAMP DE FUTBOL MPAL. DISTRICTE 5È;MAS IGLESIAS DE REUS CE. A;BASE L'HOSPITALET DE L'INFANT C.E. A;1;3;4;3;0;0;ROMERO GOMEZ, ANDY;Tarragona;ROMERO GOMEZ, ANDY;7;3.4754461099214846;Mas de Barberans;Mas de Barberans;Mas de Barberans;28.0;10.0;6.0;Àrbitre 3a Catalana;-0.04557666406827076
45794;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;BASE L'ARBOÇ,CF. A;VILASECA C.F. A;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Arboç, l';L'Arboç;L'Arboç;;;;;
45795;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;BASE L'HOSPITALET DE L'INFANT C.E. A;BASE L'ARBOÇ,CF. A;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Hospitalet de Llobregat, l';L'Hospitalet de Llobregat;L'Hospitalet de Llobregat;;;;;
45796;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;SANTES CREUS CLUB ESP. B;BONAVISTA, C. A;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Reus;Reus;Reus;;;;;
45798;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;ESCOLA F. LA PASTORETA, CLUB A;MONTBLANC, CLUB FUTBOL B;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Reus;Reus;Reus;;;;;
45802;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;BONAVISTA, C. A;MAS IGLESIAS DE REUS CE. A;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Tarragona;Tarragona;Tarragona;;;;;
45805;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;MONTBLANC, CLUB FUTBOL B;SANTES CREUS CLUB ESP. B;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Montblanc;Montblanc;Montblanc;;;;;
45808;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;BASE L'ARBOÇ,CF. A;MAS PELLICER, U.D.C. B;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Arboç, l';L'Arboç;L'Arboç;;;;;
45809;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;MAS IGLESIAS DE REUS CE. A;MONTBLANC, CLUB FUTBOL B;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Mas de Barberans;Mas de Barberans;Mas de Barberans;;;;;
45813;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;VILASECA C.F. A;BONAVISTA, C. A;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Desconocido;Desconocido;Desconocido;;;;;
45814;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;PARE MANYANET, A.E. B;BASE L'ARBOÇ,CF. A;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Desconocido;Desconocido;Desconocido;;;;;
45818;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;MONTBLANC, CLUB FUTBOL B;BONAVISTA, C. A;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Montblanc;Montblanc;Montblanc;;;;;
45822;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;BASE L'ARBOÇ,CF. A;SALOU, U.D. B;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Arboç, l';L'Arboç;L'Arboç;;;;;
45823;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;BONAVISTA, C. A;RACING CLUB FUTBOL BONAVISTA B;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Tarragona;Tarragona;Tarragona;;;;;
45826;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;ESCOLA F. LA PASTORETA, CLUB A;BASE L'ARBOÇ,CF. A;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Reus;Reus;Reus;;;;;
45827;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;VILASECA C.F. A;MONTBLANC, CLUB FUTBOL B;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Desconocido;Desconocido;Desconocido;;;;;
45830;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;COL.LEGI S.PAU APOSTOL ESP.APA D;BONAVISTA, C. A;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Desconocido;Desconocido;Desconocido;;;;;
45835;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;RACING CLUB FUTBOL BONAVISTA B;MONTBLANC, CLUB FUTBOL B;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Tarragona;Tarragona;Tarragona;;;;;
45836;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;BASE L'ARBOÇ,CF. A;SANTES CREUS CLUB ESP. B;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Arboç, l';L'Arboç;L'Arboç;;;;;
45837;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;BONAVISTA, C. A;LA SALLE REUS, AGRUPACIO ESPORTIVA  A;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Tarragona;Tarragona;Tarragona;;;;;
45838;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;MAS IGLESIAS DE REUS CE. A;BASE L'ARBOÇ,CF. A;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Mas de Barberans;Mas de Barberans;Mas de Barberans;;;;;
45842;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;Desconocido;MONTBLANC, CLUB FUTBOL B;COL.LEGI S.PAU APOSTOL ESP.APA D;0;0;0;0;0;0;No asignado;Desconocido;NO ASIGNADO;0;-3.5245538900785154;Montblanc;Montblanc;Montblanc;;;;;
45888;;;AMATEUR;QUARTA CATALANA;GRUP 10;CAMP DE FUTBOL MPAL. DE FIGARÓ-MONTMANY;FIGARÓ, CE A;PALAU SOLITA I PLEGAMANS,F.C. A;4;7;4;5;0;0;PEREZ PEREZ, JOSEP;Granollers;PEREZ PEREZ, JOSEP;9;3.826779563719862;Figaró-Montmany;Figaró-Montmany;Figaró-Montmany;33.0;3.0;;Àrbitre Cursetista;0.7738768172927911
124079;;;AMATEUR;QUARTA CATALANA;GRUP 17;CAMP DE FUTBOL MPAL. DE SANT FRUITÓS DE BAGES;FRUITOSENC, F.C. B;CASTELLBELL I VILAR, C.E. A;2;3;1;6;0;0;OUADDI SISSAOUI, ANAS;Bages;OUADDI SISSAOUI, ANAS;7;1.826779563719862;Sant Fruitós de Bages;Sant Fruitós de Bages;Sant Fruitós de Bages;30.0;11.0;2.0;Àrbitre Sit.Especial;2.442939767880064
122904;;;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 17;CAMP DE FUTBOL MPAL. CAMP DE LA SANTA CREU;JESUS CATALONIA, C.F. A;SANTA BARBARA, C.F. A;7;0;0;0;0;0;RODRIGUEZ ABILIO, DIDAC;Terres de l'Ebre;RODRIGUEZ ABILIO, DIDAC;0;-2.5127604027918378;Desconocido;Desconocido;Desconocido;32.0;13.0;8.0;Àrbitre 2a Catalana;1.1082382301466136
36718;;;JUVENIL;JUVENIL PRIMERA DIVISIÓ;GRUP 11;CAMP DE FUTBOL MPAL. D´ALPICAT;ALPICAT, CLUB DE FUTBOL U.E. A;MOLLERUSSA C.F.J. A;0;8;6;3;0;0;GUTIERREZ GALERA, SAMUEL;Lleida;GUTIERREZ GALERA, SAMUEL;9;5.475446109921485;Alpicat;Alpicat;Alpicat;29.0;12.0;3.0;Àrbitre 1a Catalana;1.31291147523353
121596;;;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 11;CAMP DE FUTBOL MPAL. DE SANT FOST DE CAMPSENTELLES;SANT FOST , U.E. A;LA ROCA PENYA BLANC BLAVA CLUB FUTBOL A;3;2;1;1;0;0;GILABERT GARCIA, RAMON;Granollers;GILABERT GARCIA, RAMON;2;-0.5127604027918378;Sant Fost de Campsentelles;Sant Fost de Campsentelles;Sant Fost de Campsentelles;33.0;18.0;2.0;Àrbitre Sit.Especial;0.59598947632663
2350;;;AMATEUR;QUARTA CATALANA;GRUP 31;CAMP DE FUTBOL ESCOLA CAMP JOLIU;NSA CAMP JOLIU  B;C.E.F. EL PLA DE SANTA MARIA A;2;9;3;1;0;0;SUAREZ GIMENO, FERRAN;Tarragona;SUAREZ GIMENO, FERRAN;4;-1.173220436280138;Desconocido;Desconocido;Desconocido;;;;;
152112;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 5;CAMP DE FUTBOL MPAL. LES PRESES;LES PRESES, C.F. B;BORRASSA, F.C. B;6;0;2;1;0;0;CAMARA CAMARA, SAIBU;Olot;CAMARA CAMARA, SAIBU;3;-0.5245538900785154;Preses, les;Les Preses;Les Preses;23.0;3.0;3.0;Àrbitre Cursetista;1.5980250147082415
14669;;;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 6;CAMP DE FUTBOL MPAL. DE L´HOSPITALET LLOBREGAT;L'HOSPITALET, CENTRE ESPORTS D;PENYA BARC. COLLBLANC SANTS,AE A;0;7;1;0;0;0;UBÓN CASADO, CRISTIAN;Baix Llobregat;UBÓN CASADO, CRISTIAN;1;-1.5127604027918378;Hospitalet de Llobregat, l';L'Hospitalet de Llobregat;L'Hospitalet de Llobregat;25.0;1.0;1.0;Àrbitre Cursetista (1r any);-0.5127604027918378
81497;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 24;CAMP DE FUTBOL MPAL. DE CAN XALANT;JUVENTUS, A.C. A;CANET, F.C. A;2;7;2;0;0;0;EL HAMAIDI, MOHAMED YASSIN;Maresme;EL HAMAIDI, MOHAMED YASSIN;2;-1.5245538900785154;Mataró 10 (la Llàntia);Mataró;la Llàntia;18.0;2.0;2.0;Àrbitre Cursetista 2n any;3.3104165274514976
45689;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;CAMP DE FUTBOL MPAL. DE BONAVISTA;RACING CLUB FUTBOL BONAVISTA B;BASE L'HOSPITALET DE L'INFANT C.E. A;1;9;1;0;0;0;COMI CRESPILLO, JOAN;Tarragona;COMI CRESPILLO, JOAN;1;-2.5245538900785154;Tarragona;Tarragona;Tarragona;21.0;2.0;0.0;Àrbitre Cursetista;1.2012013047991927
127507;;;AMATEUR;QUARTA CATALANA;GRUP 14;CAMP DE FUTBOL MPAL. DE SANT PERE NORD;SANT PERE NORD , C.F. A;SABADELLENCA, UE. C;3;1;3;4;0;0;DE LA ROSA AÑON, ALEX;Vallès Occidental;DE LA ROSA AÑON, ALEX;7;1.826779563719862;Sant Pere de Ribes;Sant Pere de Ribes;Sant Pere de Ribes;22.0;2.0;2.0;Àrbitre Cursetista 2n any;0.5212366919906003
45723;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 49;CAMP DE FUTBOL MPAL. DE BONAVISTA;RACING CLUB FUTBOL BONAVISTA B;SANTES CREUS CLUB ESP. B;2;5;2;1;0;0;PEREA MURIEL, MARCOS;Tarragona;PEREA MURIEL, MARCOS;3;-0.5245538900785154;Tarragona;Tarragona;Tarragona;31.0;14.0;1.0;Àrbitre Sit.Especial;-0.04441812201656838
96647;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 21;CAMP DE FUTBOL MPAL. CENTRE PACO NAVARRO (2);UNIFICACIÓN C.F.SANTAPERPETUA C;ASS.ESP.F. BASE PALAU 2024,  A;1;1;3;2;0;0;CUROPOS DE ALMEIDA, LUIS HENRIQUE;Vallès Occidental;CUROPOS DE ALMEIDA, LUIS HENRIQUE;5;1.4754461099214846;Santa Perpètua de Mogoda;Santa Perpètua de Mogoda;Santa Perpètua de Mogoda;23.0;7.0;4.0;Àrbitre 3a Catalana;1.3675382513867718
154183;;;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 25;CAMP DE FUTBOL MPAL. DE TORREGROSSA;ESCOLA DE FUTBOL INTERCOMARCAL B;AGRAMUNT ESCOLA GERARD GATELL C.F A;2;9;1;0;0;0;LAMPURLANÉS OLIU, POL;Lleida;LAMPURLANÉS OLIU, POL;1;-1.5127604027918378;Marçà;Marçà;Marçà;19.0;1.0;1.0;Àrbitre Cursetista (1r any);-0.1847031497840066
73241;;;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 15;CAMP DE FUTBOL MPAL. DE MONTGAT;FUNDACIÓ ESPORTIVA MONTGAT A;MASNOU AT. B;0;15;0;0;0;0;AYADI SRHIR, TAHA;Maresme;AYADI SRHIR, TAHA;0;-2.5127604027918378;Montgat;Montgat;Montgat;20.0;4.0;1.0;Àrbitre 2a Catalana;2.174942054434765
106489;;;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 14;CAMP DE FUTBOL MPAL. VISTA ALEGRE-ELS MOLINS;MOLINOS, U.D. B;PREMIA DALT, C.D. B;0;16;0;0;0;0;CHLIOUET GHANDOUR, YASSINE;Maresme;CHLIOUET GHANDOUR, YASSINE;0;-2.5127604027918378;Castelldefels 2 (Vista Alegre - el Castell);Castelldefels;Vista Alegre - el Castell;19.0;1.0;4.0;Àrbitre Cursetista;0.11509428543342193
92487;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 6;CAMP DE FUTBOL MPAL. DE BEGUR;FUNDACIO PRIV. ESP. DE BEGUR A;BISBALENC, AT. B;9;0;2;0;0;0;GONZALEZ DEVESA, MARTÍ;Girona;GONZALEZ DEVESA, MARTÍ;2;-1.5245538900785154;Begur;Begur;Begur;18.0;2.0;2.0;Àrbitre Cursetista 2n any;0.9107566740853005
89361;;;AMATEUR;PRIMERA CATALANA;GRUP 3;CAMP DE FUTBOL MPAL. DEL CATLLAR;EL CATLLAR, C.E. A;TORTOSA EBRE, C.F.  A;1;2;4;1;0;0;BALLESTEROS RÍOS, YERAY;Maresme;BALLESTEROS RÍOS, YERAY;5;-0.17322043628013795;Catllar, el;El Catllar;El Catllar;26.0;11.0;3.0;Àrbitre 1a Catalana;0.7904124848279269
112130;;;CADETE;PREFERENT CADET S15;GRUP 1;CAMP DE FUTBOL MPAL. DE CORRÓ D´AVALL;LES FRANQUESES, C.F. A;PARETS, C.F. A;1;5;0;0;0;0;KAHOUACH BELHAJ, BILAL;Granollers;KAHOUACH BELHAJ, BILAL;0;-2.5127604027918378;Franqueses del Vallès, les;Les Franqueses del Vallès;Les Franqueses del Vallès;35.0;18.0;8.0;Àrbitre 3a Catalana;-1.4777824443034047
46117;;;AMATEUR;LLIGA ELIT;GRUP 1;CAMP DE FUTBOL CEM JÚPITER;JÚPITER, C.E. A;SANTFELIUENC, F.C. A;0;0;1;3;0;0;ESTEBAN BOTE, MARC;Lleida;ESTEBAN BOTE, MARC;4;-1.173220436280138;Desconocido;Desconocido;Desconocido;26.0;10.0;2.0;Àrbitre Lliga Elit;-0.06527066321812908
46116;;;AMATEUR;LLIGA ELIT;GRUP 1;CAMP DE FUTBOL CEM GUINARDÓ;MARTINENC, F.C. A;CASTELLDEFELS, U.E. A;1;1;3;0;0;0;AGDAOUI FETHEDDINE, WAHIB;Vallès Occidental;AGDAOUI FETHEDDINE, WAHIB;3;-2.173220436280138;Sant Martí d'Albars;Sant Martí d'Albars;Sant Martí d'Albars;27.0;12.0;1.0;Àrbitre Lliga Elit;1.0079719916681682
46120;;;AMATEUR;LLIGA ELIT;GRUP 1;CAMP DE FUTBOL MPAL. DE SANT JUST DESVERN;ATLETIC SANT JUST . F. C. A;RUBI, U.E. A;0;1;5;4;0;0;COLS RAFOLS, JOAN;Penedès-Garraf;COLS RAFOLS, JOAN;9;3.826779563719862;Sant Just Desvern;Sant Just Desvern;Sant Just Desvern;31.0;16.0;3.0;Àrbitre Lliga Elit;0.3132684365467451
46111;;;AMATEUR;LLIGA ELIT;GRUP 1;No especificado;POBLA MAFUMET, C.F. A;ATLETIC SANT JUST . F. C. A;0;1;3;8;0;0;PALAU BARBA, ARNAU;Lleida;PALAU BARBA, ARNAU;11;5.826779563719862;Pobla de Cérvoles, la;La Pobla de Cérvoles;La Pobla de Cérvoles;24.0;6.0;1.0;Àrbitre Lliga Elit;0.5661759595625225
46131;;;AMATEUR;LLIGA ELIT;GRUP 1;CAMP DE FUTBOL CEM SAGNIER;PRAT, A.E. A;CIUDAD COOPERATIVA, C.F. A;5;2;6;0;0;0;COLS RAFOLS, JOAN;Penedès-Garraf;COLS RAFOLS, JOAN;6;0.826779563719862;Prat de Comte;Prat de Comte;Prat de Comte;31.0;16.0;3.0;Àrbitre Lliga Elit;0.3132684365467451
46127;;;AMATEUR;LLIGA ELIT;GRUP 1;No especificado;MANLLEU, A.E.C. A;PRAT, A.E. A;2;0;2;2;0;0;PARDO SUCH, ARNAU;Vallès Occidental;PARDO SUCH, ARNAU;4;-1.173220436280138;Manlleu;Manlleu;Manlleu;23.0;8.0;2.0;Àrbitre Lliga Elit;0.5959712041849725
46126;;;AMATEUR;LLIGA ELIT;GRUP 1;CAMP DE FUTBOL IEM DEL VILAR;VALLS U.E. A;VILAFRANCA, F.C. A;2;1;4;4;1;0;BLANCH PADROSA, GUILLEM;Vallès Occidental;BLANCH PADROSA, GUILLEM;9;3.826779563719862;Valls;Valls;Valls;26.0;10.0;2.0;Àrbitre Lliga Elit;2.120107211991173
46110;;;AMATEUR;LLIGA ELIT;GRUP 1;CAMP DE FUTBOL MPAL. CAN SANT JOAN;SAN JUAN AT. DE MONTCADA,U.E. A;JÚPITER, C.E. A;2;1;4;1;0;0;GOMEZ GONZALEZ, GERARD;Terres de l'Ebre;GOMEZ GONZALEZ, GERARD;5;-0.17322043628013795;Montcada i Reixac;Montcada i Reixac;Montcada i Reixac;33.0;18.0;1.0;Àrbitre Lliga Elit;1.508123689718133
46106;;;AMATEUR;LLIGA ELIT;GRUP 1;CAMP DE FUTBOL MPAL. DANI JARQUE CIUTAT COOPERATIVA;CIUDAD COOPERATIVA, C.F. A;VALLS U.E. A;1;0;2;0;0;0;GUTIERREZ PEREZ, VICTOR;Granollers;GUTIERREZ PEREZ, VICTOR;2;-3.173220436280138;Sant Boi de Llobregat 11 (Ciutat Cooperativa);Sant Boi de Llobregat;Ciutat Cooperativa;29.0;13.0;1.0;Àrbitre Lliga Elit;0.04243287809970109
46113;;;AMATEUR;LLIGA ELIT;GRUP 1;CAMP DE FUTBOL CEM SAGNIER;PRAT, A.E. A;HORTA, U.AT. A;1;1;3;1;0;0;CÁMARA TOLÓS, PAU;Tarragona;CÁMARA TOLÓS, PAU;4;-1.173220436280138;Prat de Comte;Prat de Comte;Prat de Comte;26.0;7.0;2.0;Àrbitre Lliga Elit;0.9107857832753986
46105;;;AMATEUR;LLIGA ELIT;GRUP 1;No especificado;MANLLEU, A.E.C. A;VILAFRANCA, F.C. A;3;0;2;1;1;0;CÁCERES CORREA, FEDERICO DANIEL;Girona;CÁCERES CORREA, FEDERICO DANIEL;4;-1.173220436280138;Manlleu;Manlleu;Manlleu;27.0;12.0;2.0;Àrbitre Lliga Elit;1.1891945540221804
46129;;;AMATEUR;LLIGA ELIT;GRUP 1;CAMP DE FUTBOL ZEM CAN ROSÉS (1);RUBI, U.E. A;CASTELLDEFELS, U.E. A;1;3;3;2;0;0;INIESTA ACERA, DANIEL;Tarragona;INIESTA ACERA, DANIEL;5;-0.17322043628013795;Roses;Roses;Roses;25.0;10.0;1.0;Àrbitre Lliga Elit;1.3604030366692865
60744;;;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 40;No especificado;CAN VIDALET, C.F. C;SANT ILDEFONS, U.E. D;8;0;0;0;0;0;PITARCH SEOANE, XAVIER;Barcelona3;PITARCH SEOANE, XAVIER;0;-3.5245538900785154;Esplugues de Llobregat 2 (Can Vidalet);Esplugues de Llobregat;Can Vidalet;25.0;7.0;7.0;Àrbitre Cursetista;-0.06784507989947605
46109;;;AMATEUR;LLIGA ELIT;GRUP 1;No especificado;CASTELLDEFELS, U.E. A;SABADELL F.C., C.E. B;1;1;6;4;1;0;NAVARRO GOMEZ, GERMAN;Barcelona1;NAVARRO GOMEZ, GERMAN;11;5.826779563719862;Castell d'Aro, Platja d'Aro i s'Agaró;Castell d'Aro, Platja d'Aro i s'Agaró;Castell d'Aro, Platja d'Aro i s'Agaró;27.0;7.0;1.0;Àrbitre Lliga Elit;2.31370419501071
